date,close,high,low,open,volume,year,month
2015-08-24 00:00:00+05:30,63.0,64.45,62.55,63.65,99099624,2015,Aug
2015-08-25 00:00:00+05:30,65.8,72.4,61.0,62.35,70079874,2015,Aug
2015-08-26 00:00:00+05:30,65.65,69.0,64.5,65.65,35767644,2015,Aug
2015-08-27 00:00:00+05:30,68.3,69.1,66.6,67.1,37806834,2015,Aug
2015-08-28 00:00:00+05:30,67.55,68.95,65.95,68.4,19178652,2015,Aug
2015-08-31 00:00:00+05:30,69.1,69.4,67.2,67.65,21749190,2015,Aug
2015-09-01 00:00:00+05:30,67.65,70.35,66.9,68.35,68903676,2015,Sep
2015-09-02 00:00:00+05:30,65.85,69.15,65.6,69.15,19076928,2015,Sep
2015-09-03 00:00:00+05:30,66.65,67.65,66.0,66.0,14337390,2015,Sep
2015-09-04 00:00:00+05:30,68.15,68.6,64.5,65.85,43873704,2015,Sep
2015-09-07 00:00:00+05:30,65.75,68.35,64.9,67.6,9021060,2015,Sep
2015-09-08 00:00:00+05:30,65.4,66.45,64.85,65.95,12063546,2015,Sep
2015-09-09 00:00:00+05:30,67.1,67.6,66.0,66.15,17702454,2015,Sep
2015-09-10 00:00:00+05:30,66.45,67.75,65.85,66.5,10927860,2015,Sep
2015-09-11 00:00:00+05:30,66.55,67.15,66.2,66.85,7102146,2015,Sep
2015-09-14 00:00:00+05:30,67.0,68.15,66.85,67.15,11573736,2015,Sep
2015-09-15 00:00:00+05:30,66.5,67.6,66.1,67.35,7585392,2015,Sep
2015-09-16 00:00:00+05:30,65.85,67.35,65.0,67.35,5655000,2015,Sep
2015-09-18 00:00:00+05:30,65.0,67.15,64.45,66.5,18050394,2015,Sep
2015-09-21 00:00:00+05:30,64.4,65.15,64.0,64.95,9976764,2015,Sep
2015-09-22 00:00:00+05:30,65.1,66.0,64.45,65.0,9493182,2015,Sep
2015-09-23 00:00:00+05:30,65.95,66.2,64.65,65.0,5915592,2015,Sep
2015-09-24 00:00:00+05:30,65.7,66.45,65.3,66.15,16107432,2015,Sep
2015-09-28 00:00:00+05:30,66.5,66.85,65.7,65.85,4705932,2015,Sep
2015-09-29 00:00:00+05:30,65.8,66.3,64.55,65.5,6133518,2015,Sep
2015-09-30 00:00:00+05:30,67.05,67.4,66.1,66.35,9497856,2015,Sep
2015-10-01 00:00:00+05:30,66.9,67.6,66.65,67.15,4842852,2015,Oct
2015-10-05 00:00:00+05:30,67.05,67.5,66.7,67.45,6805602,2015,Oct
2015-10-06 00:00:00+05:30,67.2,67.85,67.0,67.35,8743278,2015,Oct
2015-10-07 00:00:00+05:30,66.3,67.35,66.15,67.0,5262882,2015,Oct
2015-10-08 00:00:00+05:30,66.65,67.05,66.35,66.65,4439004,2015,Oct
2015-10-09 00:00:00+05:30,66.55,67.0,65.85,66.85,4204068,2015,Oct
2015-10-12 00:00:00+05:30,66.55,66.85,66.1,66.75,4124688,2015,Oct
2015-10-13 00:00:00+05:30,66.65,67.3,66.15,67.0,3957774,2015,Oct
2015-10-14 00:00:00+05:30,66.65,67.1,66.45,67.0,3947496,2015,Oct
2015-10-15 00:00:00+05:30,67.2,67.5,66.35,66.7,8394894,2015,Oct
